subject,image_file,mask_file,label,z,y,x,positive_voxels
sub-303,sub-303_negative_00056_z96_y224_x28.npy,sub-303_negative_00056_z96_y224_x28.npy,0,96,224,28,0
sub-303,sub-303_negative_00057_z24_y208_x116.npy,sub-303_negative_00057_z24_y208_x116.npy,0,24,208,116,0
sub-303,sub-303_negative_00058_z88_y16_x248.npy,sub-303_negative_00058_z88_y16_x248.npy,0,88,16,248,0
sub-303,sub-303_negative_00059_z120_y64_x56.npy,sub-303_negative_00059_z120_y64_x56.npy,0,120,64,56,0
sub-303,sub-303_negative_00060_z88_y144_x144.npy,sub-303_negative_00060_z88_y144_x144.npy,0,88,144,144,0
sub-303,sub-303_negative_00061_z48_y48_x240.npy,sub-303_negative_00061_z48_y48_x240.npy,0,48,48,240,0
sub-303,sub-303_negative_00062_z56_y136_x112.npy,sub-303_negative_00062_z56_y136_x112.npy,0,56,136,112,0
sub-303,sub-303_negative_00063_z56_y208_x176.npy,sub-303_negative_00063_z56_y208_x176.npy,0,56,208,176,0
sub-303,sub-303_negative_00064_z120_y176_x72.npy,sub-303_negative_00064_z120_y176_x72.npy,0,120,176,72,0
sub-303,sub-303_negative_00065_z64_y168_x180.npy,sub-303_negative_00065_z64_y168_x180.npy,0,64,168,180,0
sub-303,sub-303_negative_00066_z96_y112_x188.npy,sub-303_negative_00066_z96_y112_x188.npy,0,96,112,188,0
sub-303,sub-303_negative_00067_z96_y152_x76.npy,sub-303_negative_00067_z96_y152_x76.npy,0,96,152,76,0
sub-303,sub-303_negative_00068_z48_y200_x136.npy,sub-303_negative_00068_z48_y200_x136.npy,0,48,200,136,0
sub-303,sub-303_negative_00069_z48_y64_x224.npy,sub-303_negative_00069_z48_y64_x224.npy,0,48,64,224,0
sub-303,sub-303_negative_00070_z104_y24_x176.npy,sub-303_negative_00070_z104_y24_x176.npy,0,104,24,176,0
sub-303,sub-303_negative_00071_z8_y72_x44.npy,sub-303_negative_00071_z8_y72_x44.npy,0,8,72,44,0
sub-303,sub-303_negative_00072_z80_y200_x152.npy,sub-303_negative_00072_z80_y200_x152.npy,0,80,200,152,0
sub-303,sub-303_negative_00073_z88_y144_x172.npy,sub-303_negative_00073_z88_y144_x172.npy,0,88,144,172,0
sub-303,sub-303_negative_00074_z112_y8_x92.npy,sub-303_negative_00074_z112_y8_x92.npy,0,112,8,92,0
sub-303,sub-303_negative_00075_z8_y112_x36.npy,sub-303_negative_00075_z8_y112_x36.npy,0,8,112,36,0
sub-303,sub-303_negative_00076_z32_y168_x136.npy,sub-303_negative_00076_z32_y168_x136.npy,0,32,168,136,0
sub-303,sub-303_negative_00077_z8_y160_x48.npy,sub-303_negative_00077_z8_y160_x48.npy,0,8,160,48,0
sub-303,sub-303_negative_00078_z128_y112_x180.npy,sub-303_negative_00078_z128_y112_x180.npy,0,128,112,180,0
sub-303,sub-303_negative_00079_z96_y208_x212.npy,sub-303_negative_00079_z96_y208_x212.npy,0,96,208,212,0
sub-303,sub-303_negative_00080_z0_y184_x12.npy,sub-303_negative_00080_z0_y184_x12.npy,0,0,184,12,0
sub-303,sub-303_negative_00081_z112_y136_x52.npy,sub-303_negative_00081_z112_y136_x52.npy,0,112,136,52,0
sub-303,sub-303_negative_00082_z88_y216_x144.npy,sub-303_negative_00082_z88_y216_x144.npy,0,88,216,144,0
sub-303,sub-303_negative_00083_z56_y96_x60.npy,sub-303_negative_00083_z56_y96_x60.npy,0,56,96,60,0
sub-303,sub-303_negative_00084_z112_y136_x120.npy,sub-303_negative_00084_z112_y136_x120.npy,0,112,136,120,0
sub-303,sub-303_negative_00085_z24_y72_x100.npy,sub-303_negative_00085_z24_y72_x100.npy,0,24,72,100,0
sub-303,sub-303_negative_00086_z48_y40_x116.npy,sub-303_negative_00086_z48_y40_x116.npy,0,48,40,116,0
sub-303,sub-303_negative_00087_z8_y16_x140.npy,sub-303_negative_00087_z8_y16_x140.npy,0,8,16,140,0
sub-303,sub-303_negative_00088_z8_y144_x120.npy,sub-303_negative_00088_z8_y144_x120.npy,0,8,144,120,0
sub-303,sub-303_negative_00089_z64_y112_x248.npy,sub-303_negative_00089_z64_y112_x248.npy,0,64,112,248,0
sub-303,sub-303_negative_00090_z128_y128_x196.npy,sub-303_negative_00090_z128_y128_x196.npy,0,128,128,196,0
sub-303,sub-303_negative_00091_z56_y104_x140.npy,sub-303_negative_00091_z56_y104_x140.npy,0,56,104,140,0
sub-303,sub-303_negative_00092_z40_y72_x128.npy,sub-303_negative_00092_z40_y72_x128.npy,0,40,72,128,0
sub-303,sub-303_negative_00093_z104_y168_x8.npy,sub-303_negative_00093_z104_y168_x8.npy,0,104,168,8,0
sub-303,sub-303_negative_00094_z80_y176_x80.npy,sub-303_negative_00094_z80_y176_x80.npy,0,80,176,80,0
sub-303,sub-303_negative_00095_z88_y120_x188.npy,sub-303_negative_00095_z88_y120_x188.npy,0,88,120,188,0
sub-303,sub-303_negative_00096_z56_y240_x40.npy,sub-303_negative_00096_z56_y240_x40.npy,0,56,240,40,0
sub-303,sub-303_negative_00097_z104_y56_x244.npy,sub-303_negative_00097_z104_y56_x244.npy,0,104,56,244,0
sub-303,sub-303_negative_00098_z48_y240_x56.npy,sub-303_negative_00098_z48_y240_x56.npy,0,48,240,56,0
sub-303,sub-303_negative_00099_z48_y0_x116.npy,sub-303_negative_00099_z48_y0_x116.npy,0,48,0,116,0
sub-303,sub-303_negative_00100_z96_y160_x16.npy,sub-303_negative_00100_z96_y160_x16.npy,0,96,160,16,0
sub-303,sub-303_negative_00101_z16_y48_x100.npy,sub-303_negative_00101_z16_y48_x100.npy,0,16,48,100,0
sub-303,sub-303_negative_00102_z88_y160_x136.npy,sub-303_negative_00102_z88_y160_x136.npy,0,88,160,136,0
sub-303,sub-303_negative_00103_z40_y144_x212.npy,sub-303_negative_00103_z40_y144_x212.npy,0,40,144,212,0
sub-303,sub-303_negative_00104_z8_y120_x220.npy,sub-303_negative_00104_z8_y120_x220.npy,0,8,120,220,0
sub-303,sub-303_negative_00105_z72_y144_x72.npy,sub-303_negative_00105_z72_y144_x72.npy,0,72,144,72,0
sub-303,sub-303_negative_00106_z56_y152_x180.npy,sub-303_negative_00106_z56_y152_x180.npy,0,56,152,180,0
sub-303,sub-303_negative_00107_z112_y32_x156.npy,sub-303_negative_00107_z112_y32_x156.npy,0,112,32,156,0
sub-213,sub-213_positive_00000_z64_y64_x76.npy,sub-213_positive_00000_z64_y64_x76.npy,1,64,64,76,2
sub-213,sub-213_positive_00001_z64_y64_x80.npy,sub-213_positive_00001_z64_y64_x80.npy,1,64,64,80,2
sub-213,sub-213_positive_00002_z64_y72_x76.npy,sub-213_positive_00002_z64_y72_x76.npy,1,64,72,76,2
sub-213,sub-213_positive_00003_z64_y72_x80.npy,sub-213_positive_00003_z64_y72_x80.npy,1,64,72,80,2
sub-213,sub-213_positive_00004_z72_y64_x76.npy,sub-213_positive_00004_z72_y64_x76.npy,1,72,64,76,2
sub-213,sub-213_positive_00005_z72_y64_x80.npy,sub-213_positive_00005_z72_y64_x80.npy,1,72,64,80,2
sub-213,sub-213_positive_00006_z72_y72_x76.npy,sub-213_positive_00006_z72_y72_x76.npy,1,72,72,76,2
sub-213,sub-213_positive_00007_z72_y72_x80.npy,sub-213_positive_00007_z72_y72_x80.npy,1,72,72,80,2
sub-213,sub-213_negative_00008_z56_y200_x212.npy,sub-213_negative_00008_z56_y200_x212.npy,0,56,200,212,0
sub-213,sub-213_negative_00009_z128_y216_x116.npy,sub-213_negative_00009_z128_y216_x116.npy,0,128,216,116,0
sub-213,sub-213_negative_00010_z96_y8_x124.npy,sub-213_negative_00010_z96_y8_x124.npy,0,96,8,124,0
sub-213,sub-213_negative_00011_z64_y88_x164.npy,sub-213_negative_00011_z64_y88_x164.npy,0,64,88,164,0
sub-213,sub-213_negative_00012_z64_y16_x164.npy,sub-213_negative_00012_z64_y16_x164.npy,0,64,16,164,0
sub-213,sub-213_negative_00013_z104_y232_x172.npy,sub-213_negative_00013_z104_y232_x172.npy,0,104,232,172,0
sub-213,sub-213_negative_00014_z16_y184_x44.npy,sub-213_negative_00014_z16_y184_x44.npy,0,16,184,44,0
sub-213,sub-213_negative_00015_z40_y200_x176.npy,sub-213_negative_00015_z40_y200_x176.npy,0,40,200,176,0
sub-213,sub-213_negative_00016_z16_y232_x8.npy,sub-213_negative_00016_z16_y232_x8.npy,0,16,232,8,0
sub-213,sub-213_negative_00017_z96_y208_x112.npy,sub-213_negative_00017_z96_y208_x112.npy,0,96,208,112,0
sub-213,sub-213_negative_00018_z24_y64_x76.npy,sub-213_negative_00018_z24_y64_x76.npy,0,24,64,76,0
sub-213,sub-213_negative_00019_z64_y224_x104.npy,sub-213_negative_00019_z64_y224_x104.npy,0,64,224,104,0
sub-213,sub-213_negative_00020_z56_y184_x20.npy,sub-213_negative_00020_z56_y184_x20.npy,0,56,184,20,0
sub-213,sub-213_negative_00021_z112_y184_x80.npy,sub-213_negative_00021_z112_y184_x80.npy,0,112,184,80,0
sub-213,sub-213_negative_00022_z48_y152_x196.npy,sub-213_negative_00022_z48_y152_x196.npy,0,48,152,196,0
sub-213,sub-213_negative_00023_z96_y120_x136.npy,sub-213_negative_00023_z96_y120_x136.npy,0,96,120,136,0
sub-213,sub-213_negative_00024_z112_y232_x72.npy,sub-213_negative_00024_z112_y232_x72.npy,0,112,232,72,0
sub-213,sub-213_negative_00025_z24_y144_x112.npy,sub-213_negative_00025_z24_y144_x112.npy,0,24,144,112,0
sub-213,sub-213_negative_00026_z120_y224_x128.npy,sub-213_negative_00026_z120_y224_x128.npy,0,120,224,128,0
sub-213,sub-213_negative_00027_z136_y88_x216.npy,sub-213_negative_00027_z136_y88_x216.npy,0,136,88,216,0
sub-213,sub-213_negative_00028_z32_y16_x100.npy,sub-213_negative_00028_z32_y16_x100.npy,0,32,16,100,0
sub-213,sub-213_negative_00029_z128_y136_x140.npy,sub-213_negative_00029_z128_y136_x140.npy,0,128,136,140,0
sub-213,sub-213_negative_00030_z128_y8_x128.npy,sub-213_negative_00030_z128_y8_x128.npy,0,128,8,128,0
sub-213,sub-213_negative_00031_z16_y64_x240.npy,sub-213_negative_00031_z16_y64_x240.npy,0,16,64,240,0
sub-213,sub-213_negative_00032_z16_y208_x172.npy,sub-213_negative_00032_z16_y208_x172.npy,0,16,208,172,0
sub-213,sub-213_negative_00033_z120_y16_x88.npy,sub-213_negative_00033_z120_y16_x88.npy,0,120,16,88,0
sub-213,sub-213_negative_00034_z112_y72_x76.npy,sub-213_negative_00034_z112_y72_x76.npy,0,112,72,76,0
sub-213,sub-213_negative_00035_z24_y96_x48.npy,sub-213_negative_00035_z24_y96_x48.npy,0,24,96,48,0
sub-213,sub-213_negative_00036_z104_y152_x184.npy,sub-213_negative_00036_z104_y152_x184.npy,0,104,152,184,0
sub-213,sub-213_negative_00037_z16_y120_x108.npy,sub-213_negative_00037_z16_y120_x108.npy,0,16,120,108,0
sub-213,sub-213_negative_00038_z32_y72_x76.npy,sub-213_negative_00038_z32_y72_x76.npy,0,32,72,76,0
sub-213,sub-213_negative_00039_z72_y224_x224.npy,sub-213_negative_00039_z72_y224_x224.npy,0,72,224,224,0
sub-213,sub-213_negative_00040_z96_y144_x4.npy,sub-213_negative_00040_z96_y144_x4.npy,0,96,144,4,0
sub-213,sub-213_negative_00041_z72_y104_x144.npy,sub-213_negative_00041_z72_y104_x144.npy,0,72,104,144,0
sub-213,sub-213_negative_00042_z72_y184_x232.npy,sub-213_negative_00042_z72_y184_x232.npy,0,72,184,232,0
sub-213,sub-213_negative_00043_z40_y40_x156.npy,sub-213_negative_00043_z40_y40_x156.npy,0,40,40,156,0
sub-213,sub-213_negative_00044_z128_y64_x124.npy,sub-213_negative_00044_z128_y64_x124.npy,0,128,64,124,0
sub-213,sub-213_negative_00045_z112_y24_x100.npy,sub-213_negative_00045_z112_y24_x100.npy,0,112,24,100,0
sub-213,sub-213_negative_00046_z88_y128_x232.npy,sub-213_negative_00046_z88_y128_x232.npy,0,88,128,232,0
sub-213,sub-213_negative_00047_z104_y192_x128.npy,sub-213_negative_00047_z104_y192_x128.npy,0,104,192,128,0
sub-213,sub-213_negative_00048_z8_y152_x156.npy,sub-213_negative_00048_z8_y152_x156.npy,0,8,152,156,0
sub-213,sub-213_negative_00049_z120_y32_x104.npy,sub-213_negative_00049_z120_y32_x104.npy,0,120,32,104,0
sub-213,sub-213_negative_00050_z72_y192_x200.npy,sub-213_negative_00050_z72_y192_x200.npy,0,72,192,200,0
sub-213,sub-213_negative_00051_z48_y232_x36.npy,sub-213_negative_00051_z48_y232_x36.npy,0,48,232,36,0
sub-213,sub-213_negative_00052_z56_y224_x212.npy,sub-213_negative_00052_z56_y224_x212.npy,0,56,224,212,0
sub-213,sub-213_negative_00053_z64_y128_x168.npy,sub-213_negative_00053_z64_y128_x168.npy,0,64,128,168,0
sub-213,sub-213_negative_00054_z88_y72_x232.npy,sub-213_negative_00054_z88_y72_x232.npy,0,88,72,232,0
sub-213,sub-213_negative_00055_z8_y48_x148.npy,sub-213_negative_00055_z8_y48_x148.npy,0,8,48,148,0
sub-213,sub-213_negative_00056_z104_y152_x236.npy,sub-213_negative_00056_z104_y152_x236.npy,0,104,152,236,0
sub-213,sub-213_negative_00057_z136_y232_x152.npy,sub-213_negative_00057_z136_y232_x152.npy,0,136,232,152,0
sub-213,sub-213_negative_00058_z88_y176_x112.npy,sub-213_negative_00058_z88_y176_x112.npy,0,88,176,112,0
sub-213,sub-213_negative_00059_z128_y32_x220.npy,sub-213_negative_00059_z128_y32_x220.npy,0,128,32,220,0
sub-213,sub-213_negative_00060_z96_y64_x104.npy,sub-213_negative_00060_z96_y64_x104.npy,0,96,64,104,0
sub-213,sub-213_negative_00061_z48_y136_x172.npy,sub-213_negative_00061_z48_y136_x172.npy,0,48,136,172,0
sub-213,sub-213_negative_00062_z64_y0_x52.npy,sub-213_negative_00062_z64_y0_x52.npy,0,64,0,52,0
sub-213,sub-213_negative_00063_z64_y72_x192.npy,sub-213_negative_00063_z64_y72_x192.npy,0,64,72,192,0
sub-213,sub-213_negative_00064_z128_y152_x72.npy,sub-213_negative_00064_z128_y152_x72.npy,0,128,152,72,0
sub-213,sub-213_negative_00065_z72_y48_x104.npy,sub-213_negative_00065_z72_y48_x104.npy,0,72,48,104,0
sub-213,sub-213_negative_00066_z104_y48_x68.npy,sub-213_negative_00066_z104_y48_x68.npy,0,104,48,68,0
sub-213,sub-213_negative_00067_z104_y80_x232.npy,sub-213_negative_00067_z104_y80_x232.npy,0,104,80,232,0
sub-213,sub-213_negative_00068_z56_y48_x184.npy,sub-213_negative_00068_z56_y48_x184.npy,0,56,48,184,0
sub-213,sub-213_negative_00069_z48_y152_x172.npy,sub-213_negative_00069_z48_y152_x172.npy,0,48,152,172,0
sub-213,sub-213_negative_00070_z104_y208_x176.npy,sub-213_negative_00070_z104_y208_x176.npy,0,104,208,176,0
sub-213,sub-213_negative_00071_z8_y88_x40.npy,sub-213_negative_00071_z8_y88_x40.npy,0,8,88,40,0
sub-213,sub-213_negative_00072_z88_y104_x216.npy,sub-213_negative_00072_z88_y104_x216.npy,0,88,104,216,0
sub-213,sub-213_negative_00073_z96_y64_x136.npy,sub-213_negative_00073_z96_y64_x136.npy,0,96,64,136,0
sub-213,sub-213_negative_00074_z112_y208_x24.npy,sub-213_negative_00074_z112_y208_x24.npy,0,112,208,24,0
sub-213,sub-213_negative_00075_z8_y128_x64.npy,sub-213_negative_00075_z8_y128_x64.npy,0,8,128,64,0
sub-213,sub-213_negative_00076_z32_y232_x32.npy,sub-213_negative_00076_z32_y232_x32.npy,0,32,232,32,0
sub-213,sub-213_negative_00077_z8_y176_x112.npy,sub-213_negative_00077_z8_y176_x112.npy,0,8,176,112,0
sub-213,sub-213_negative_00078_z136_y104_x76.npy,sub-213_negative_00078_z136_y104_x76.npy,0,136,104,76,0
sub-213,sub-213_negative_00079_z104_y144_x164.npy,sub-213_negative_00079_z104_y144_x164.npy,0,104,144,164,0
sub-213,sub-213_negative_00080_z0_y184_x148.npy,sub-213_negative_00080_z0_y184_x148.npy,0,0,184,148,0
sub-213,sub-213_negative_00081_z120_y96_x80.npy,sub-213_negative_00081_z120_y96_x80.npy,0,120,96,80,0
sub-213,sub-213_negative_00082_z96_y136_x160.npy,sub-213_negative_00082_z96_y136_x160.npy,0,96,136,160,0
sub-213,sub-213_negative_00083_z56_y192_x216.npy,sub-213_negative_00083_z56_y192_x216.npy,0,56,192,216,0
sub-213,sub-213_negative_00084_z120_y96_x148.npy,sub-213_negative_00084_z120_y96_x148.npy,0,120,96,148,0
sub-213,sub-213_negative_00085_z24_y112_x224.npy,sub-213_negative_00085_z24_y112_x224.npy,0,24,112,224,0
sub-213,sub-213_negative_00086_z48_y128_x44.npy,sub-213_negative_00086_z48_y128_x44.npy,0,48,128,44,0
sub-213,sub-213_negative_00087_z8_y32_x92.npy,sub-213_negative_00087_z8_y32_x92.npy,0,8,32,92,0
sub-213,sub-213_negative_00088_z8_y160_x168.npy,sub-213_negative_00088_z8_y160_x168.npy,0,8,160,168,0
sub-213,sub-213_negative_00089_z64_y232_x132.npy,sub-213_negative_00089_z64_y232_x132.npy,0,64,232,132,0
sub-213,sub-213_negative_00090_z136_y120_x104.npy,sub-213_negative_00090_z136_y120_x104.npy,0,136,120,104,0
sub-213,sub-213_negative_00091_z56_y208_x60.npy,sub-213_negative_00091_z56_y208_x60.npy,0,56,208,60,0
sub-213,sub-213_negative_00092_z40_y144_x140.npy,sub-213_negative_00092_z40_y144_x140.npy,0,40,144,140,0
sub-213,sub-213_negative_00093_z112_y112_x120.npy,sub-213_negative_00093_z112_y112_x120.npy,0,112,112,120,0
sub-213,sub-213_negative_00094_z88_y80_x128.npy,sub-213_negative_00094_z88_y80_x128.npy,0,88,80,128,0
sub-213,sub-213_negative_00095_z96_y40_x132.npy,sub-213_negative_00095_z96_y40_x132.npy,0,96,40,132,0
sub-213,sub-213_negative_00096_z64_y104_x80.npy,sub-213_negative_00096_z64_y104_x80.npy,0,64,104,80,0
sub-213,sub-213_negative_00097_z112_y8_x24.npy,sub-213_negative_00097_z112_y8_x24.npy,0,112,8,24,0
sub-213,sub-213_negative_00098_z56_y88_x136.npy,sub-213_negative_00098_z56_y88_x136.npy,0,56,88,136,0
sub-213,sub-213_negative_00099_z48_y88_x16.npy,sub-213_negative_00099_z48_y88_x16.npy,0,48,88,16,0
sub-213,sub-213_negative_00100_z104_y88_x180.npy,sub-213_negative_00100_z104_y88_x180.npy,0,104,88,180,0
sub-213,sub-213_negative_00101_z16_y80_x20.npy,sub-213_negative_00101_z16_y80_x20.npy,0,16,80,20,0
sub-213,sub-213_negative_00102_z96_y80_x108.npy,sub-213_negative_00102_z96_y80_x108.npy,0,96,80,108,0
sub-213,sub-213_negative_00103_z40_y224_x32.npy,sub-213_negative_00103_z40_y224_x32.npy,0,40,224,32,0
sub-213,sub-213_negative_00104_z8_y144_x8.npy,sub-213_negative_00104_z8_y144_x8.npy,0,8,144,8,0
sub-213,sub-213_negative_00105_z80_y32_x168.npy,sub-213_negative_00105_z80_y32_x168.npy,0,80,32,168,0
sub-213,sub-213_negative_00106_z64_y16_x136.npy,sub-213_negative_00106_z64_y16_x136.npy,0,64,16,136,0
sub-213,sub-213_negative_00107_z112_y232_x108.npy,sub-213_negative_00107_z112_y232_x108.npy,0,112,232,108,0
sub-311,sub-311_positive_00000_z24_y120_x88.npy,sub-311_positive_00000_z24_y120_x88.npy,1,24,120,88,8
sub-311,sub-311_positive_00001_z24_y120_x92.npy,sub-311_positive_00001_z24_y120_x92.npy,1,24,120,92,24
sub-311,sub-311_positive_00002_z24_y120_x96.npy,sub-311_positive_00002_z24_y120_x96.npy,1,24,120,96,16
sub-311,sub-311_positive_00003_z24_y128_x88.npy,sub-311_positive_00003_z24_y128_x88.npy,1,24,128,88,8
sub-311,sub-311_positive_00004_z24_y128_x92.npy,sub-311_positive_00004_z24_y128_x92.npy,1,24,128,92,24
sub-311,sub-311_positive_00005_z24_y128_x96.npy,sub-311_positive_00005_z24_y128_x96.npy,1,24,128,96,16
sub-311,sub-311_positive_00006_z32_y120_x88.npy,sub-311_positive_00006_z32_y120_x88.npy,1,32,120,88,21
sub-311,sub-311_positive_00007_z32_y120_x92.npy,sub-311_positive_00007_z32_y120_x92.npy,1,32,120,92,87
sub-311,sub-311_positive_00008_z32_y120_x96.npy,sub-311_positive_00008_z32_y120_x96.npy,1,32,120,96,66
sub-311,sub-311_positive_00009_z32_y128_x88.npy,sub-311_positive_00009_z32_y128_x88.npy,1,32,128,88,21
sub-311,sub-311_positive_00010_z32_y128_x92.npy,sub-311_positive_00010_z32_y128_x92.npy,1,32,128,92,87
sub-311,sub-311_positive_00011_z32_y128_x96.npy,sub-311_positive_00011_z32_y128_x96.npy,1,32,128,96,66
sub-311,sub-311_positive_00012_z40_y120_x88.npy,sub-311_positive_00012_z40_y120_x88.npy,1,40,120,88,13
sub-311,sub-311_positive_00013_z40_y120_x92.npy,sub-311_positive_00013_z40_y120_x92.npy,1,40,120,92,63
sub-311,sub-311_positive_00014_z40_y120_x96.npy,sub-311_positive_00014_z40_y120_x96.npy,1,40,120,96,50
sub-311,sub-311_positive_00015_z40_y128_x88.npy,sub-311_positive_00015_z40_y128_x88.npy,1,40,128,88,13
sub-311,sub-311_positive_00016_z40_y128_x92.npy,sub-311_positive_00016_z40_y128_x92.npy,1,40,128,92,63
sub-311,sub-311_positive_00017_z40_y128_x96.npy,sub-311_positive_00017_z40_y128_x96.npy,1,40,128,96,50
sub-311,sub-311_negative_00018_z40_y168_x52.npy,sub-311_negative_00018_z40_y168_x52.npy,0,40,168,52,0
sub-311,sub-311_negative_00019_z96_y48_x168.npy,sub-311_negative_00019_z96_y48_x168.npy,0,96,48,168,0
sub-311,sub-311_negative_00020_z64_y168_x204.npy,sub-311_negative_00020_z64_y168_x204.npy,0,64,168,204,0
sub-311,sub-311_negative_00021_z48_y8_x224.npy,sub-311_negative_00021_z48_y8_x224.npy,0,48,8,224,0
sub-311,sub-311_negative_00022_z40_y208_x48.npy,sub-311_negative_00022_z40_y208_x48.npy,0,40,208,48,0
sub-311,sub-311_negative_00023_z80_y24_x32.npy,sub-311_negative_00023_z80_y24_x32.npy,0,80,24,32,0
sub-311,sub-311_negative_00024_z16_y0_x4.npy,sub-311_negative_00024_z16_y0_x4.npy,0,16,0,4,0
sub-311,sub-311_negative_00025_z32_y56_x32.npy,sub-311_negative_00025_z32_y56_x32.npy,0,32,56,32,0
sub-311,sub-311_negative_00026_z16_y32_x96.npy,sub-311_negative_00026_z16_y32_x96.npy,0,16,32,96,0
sub-311,sub-311_negative_00027_z72_y72_x64.npy,sub-311_negative_00027_z72_y72_x64.npy,0,72,72,64,0
sub-311,sub-311_negative_00028_z16_y88_x72.npy,sub-311_negative_00028_z16_y88_x72.npy,0,16,88,72,0
sub-311,sub-311_negative_00029_z48_y112_x100.npy,sub-311_negative_00029_z48_y112_x100.npy,0,48,112,100,0
sub-311,sub-311_negative_00030_z40_y152_x0.npy,sub-311_negative_00030_z40_y152_x0.npy,0,40,152,0,0
sub-311,sub-311_negative_00031_z80_y160_x172.npy,sub-311_negative_00031_z80_y160_x172.npy,0,80,160,172,0
sub-311,sub-311_negative_00032_z32_y200_x48.npy,sub-311_negative_00032_z32_y200_x48.npy,0,32,200,48,0
sub-311,sub-311_negative_00033_z72_y8_x24.npy,sub-311_negative_00033_z72_y8_x24.npy,0,72,8,24,0
sub-311,sub-311_negative_00034_z80_y200_x76.npy,sub-311_negative_00034_z80_y200_x76.npy,0,80,200,76,0
sub-311,sub-311_negative_00035_z16_y144_x212.npy,sub-311_negative_00035_z16_y144_x212.npy,0,16,144,212,0
sub-311,sub-311_negative_00036_z88_y120_x232.npy,sub-311_negative_00036_z88_y120_x232.npy,0,88,120,232,0
sub-311,sub-311_negative_00037_z96_y136_x88.npy,sub-311_negative_00037_z96_y136_x88.npy,0,96,136,88,0
sub-311,sub-311_negative_00038_z16_y232_x64.npy,sub-311_negative_00038_z16_y232_x64.npy,0,16,232,64,0
sub-311,sub-311_negative_00039_z88_y240_x56.npy,sub-311_negative_00039_z88_y240_x56.npy,0,88,240,56,0
sub-311,sub-311_negative_00040_z88_y144_x52.npy,sub-311_negative_00040_z88_y144_x52.npy,0,88,144,52,0
sub-311,sub-311_negative_00041_z8_y160_x104.npy,sub-311_negative_00041_z8_y160_x104.npy,0,8,160,104,0
sub-311,sub-311_negative_00042_z16_y16_x168.npy,sub-311_negative_00042_z16_y16_x168.npy,0,16,16,168,0
sub-311,sub-311_negative_00043_z80_y216_x96.npy,sub-311_negative_00043_z80_y216_x96.npy,0,80,216,96,0
sub-311,sub-311_negative_00044_z80_y80_x88.npy,sub-311_negative_00044_z80_y80_x88.npy,0,80,80,88,0
sub-311,sub-311_negative_00045_z16_y112_x52.npy,sub-311_negative_00045_z16_y112_x52.npy,0,16,112,52,0
sub-311,sub-311_negative_00046_z72_y208_x180.npy,sub-311_negative_00046_z72_y208_x180.npy,0,72,208,180,0
sub-311,sub-311_negative_00047_z8_y200_x68.npy,sub-311_negative_00047_z8_y200_x68.npy,0,8,200,68,0
sub-311,sub-311_negative_00048_z24_y24_x116.npy,sub-311_negative_00048_z24_y24_x116.npy,0,24,24,116,0
sub-311,sub-311_negative_00049_z56_y48_x8.npy,sub-311_negative_00049_z56_y48_x8.npy,0,56,48,8,0
sub-311,sub-311_negative_00050_z72_y24_x32.npy,sub-311_negative_00050_z72_y24_x32.npy,0,72,24,32,0
sub-311,sub-311_negative_00051_z48_y200_x140.npy,sub-311_negative_00051_z48_y200_x140.npy,0,48,200,140,0
sub-311,sub-311_negative_00052_z56_y16_x80.npy,sub-311_negative_00052_z56_y16_x80.npy,0,56,16,80,0
sub-311,sub-311_negative_00053_z24_y184_x48.npy,sub-311_negative_00053_z24_y184_x48.npy,0,24,184,48,0
sub-311,sub-311_negative_00054_z88_y184_x120.npy,sub-311_negative_00054_z88_y184_x120.npy,0,88,184,120,0
sub-311,sub-311_negative_00055_z80_y40_x200.npy,sub-311_negative_00055_z80_y40_x200.npy,0,80,40,200,0
sub-311,sub-311_negative_00056_z64_y80_x204.npy,sub-311_negative_00056_z64_y80_x204.npy,0,64,80,204,0
sub-311,sub-311_negative_00057_z72_y240_x92.npy,sub-311_negative_00057_z72_y240_x92.npy,0,72,240,92,0
sub-311,sub-311_negative_00058_z8_y48_x0.npy,sub-311_negative_00058_z8_y48_x0.npy,0,8,48,0,0
sub-311,sub-311_negative_00059_z80_y232_x36.npy,sub-311_negative_00059_z80_y232_x36.npy,0,80,232,36,0
sub-311,sub-311_negative_00060_z56_y24_x4.npy,sub-311_negative_00060_z56_y24_x4.npy,0,56,24,4,0
sub-311,sub-311_negative_00061_z40_y8_x48.npy,sub-311_negative_00061_z40_y8_x48.npy,0,40,8,48,0
sub-311,sub-311_negative_00062_z40_y184_x88.npy,sub-311_negative_00062_z40_y184_x88.npy,0,40,184,88,0
sub-311,sub-311_negative_00063_z48_y40_x168.npy,sub-311_negative_00063_z48_y40_x168.npy,0,48,40,168,0
sub-311,sub-311_negative_00064_z64_y40_x188.npy,sub-311_negative_00064_z64_y40_x188.npy,0,64,40,188,0
sub-311,sub-311_negative_00065_z0_y216_x72.npy,sub-311_negative_00065_z0_y216_x72.npy,0,0,216,72,0
sub-311,sub-311_negative_00066_z72_y208_x192.npy,sub-311_negative_00066_z72_y208_x192.npy,0,72,208,192,0
sub-311,sub-311_negative_00067_z16_y232_x72.npy,sub-311_negative_00067_z16_y232_x72.npy,0,16,232,72,0
sub-311,sub-311_negative_00068_z64_y112_x220.npy,sub-311_negative_00068_z64_y112_x220.npy,0,64,112,220,0
